# utc,dec,hex
96608408,16769280,0xFFE100
96620876,16769601,0xFFE241
96633345,16769940,0xFFE394
96645814,16770229,0xFFE4B5
96658283,16770522,0xFFE5DA
96670751,16770825,0xFFE709
96683219,16771056,0xFFE7F0
96695688,16771341,0xFFE90D
96708157,16771612,0xFFEA1C
96720626,16771811,0xFFEAE3
96733094,16772054,0xFFEBD6
96745561,16772323,0xFFECE3
96758030,16772510,0xFFED9E
96770498,16772695,0xFFEE57
96782967,16772942,0xFFEF4E
96795435,16773179,0xFFF03B
96807904,16773336,0xFFF0D8
96820373,16773495,0xFFF177
96832841,16773692,0xFFF23C
96845311,16773929,0xFFF329
96857780,16774122,0xFFF3EA
96870248,16774257,0xFFF471
96882715,16774392,0xFFF4F8
96895184,16774557,0xFFF59D
96907653,16774754,0xFFF662
96920122,16774955,0xFFF72B
96932591,16775150,0xFFF7EE
96945060,16775303,0xFFF887
96957530,16775434,0xFFF90A
96969999,16775569,0xFFF991
96982468,16775702,0xFFFA16
96994937,16775829,0xFFFA95
97007405,16775970,0xFFFB22
97019874,16776127,0xFFFBBF
97032343,16776286,0xFFFC5E
97044811,16776445,0xFFFCFD
97057278,16776596,0xFFFD94
97069746,16776735,0xFFFE1F
97082214,16776878,0xFFFEAE
97094682,16777025,0xFFFF41
97107150,16777158,0xFFFFC6
97119619,79,0x4F
97132086,208,0xD0
97144554,333,0x14D
97157022,462,0x1CE
97169490,587,0x24B
97181957,700,0x2BC
97194425,823,0x337
97206892,934,0x3A6
97219361,1041,0x411
97231829,1158,0x486
97244298,1303,0x517
97256766,1442,0x5A2
97269234,1585,0x631
97281702,1724,0x6BC
97294170,1871,0x74F
97306639,1994,0x7CA
97319106,2081,0x821
97331573,2166,0x876
97344041,2267,0x8DB
97356509,2380,0x94C
97368977,2537,0x9E9
97381446,2692,0xA84
97393915,2817,0xB01
97406383,2902,0xB56
97418851,2977,0xBA1
97431319,3070,0xBFE
97443788,3207,0xC87
97456256,3370,0xD2A
97468724,3499,0xDAB
97481192,3570,0xDF2
97493660,3651,0xE43
97506129,3788,0xECC
97518597,3941,0xF65
97531066,4036,0xFC4
97543535,4095,0xFFF
97556004,4208,0x1070
97568473,4375,0x1117
97580941,4480,0x1180
97593410,4537,0x11B9
97605878,4646,0x1226
97618347,4803,0x12C3
97630816,4890,0x131A
97643285,4955,0x135B
97655754,5094,0x13E6
97668223,5223,0x1467
97680693,5282,0x14A2
97693162,5387,0x150B
97705631,5522,0x1592
97718100,5583,0x15CF
97730569,5670,0x1626
97743037,5815,0x16B7
97755506,5892,0x1704
97767973,5971,0x1753
97780441,6108,0x17DC
97792909,6185,0x1829
97805377,6278,0x1886
97817844,6407,0x1907
97830312,6464,0x1940
97842780,6577,0x19B1
97855248,6674,0x1A12
97867717,6745,0x1A59
97880185,6872,0x1AD8
97892653,6945,0x1B21
97905122,7042,0x1B82
97917591,7147,0x1BEB
97930059,7222,0x1C36
97942527,7349,0x1CB5
97954995,7412,0x1CF4
97967463,7527,0x1D67
97979930,7622,0x1DC6
97992398,7705,0x1E19
98004865,7806,0x1E7E
98017332,7877,0x1EC5
98029799,7998,0x1F3E
98042267,8075,0x1F8B
98054734,8188,0x1FFC
98067202,8261,0x2045
98079669,8360,0x20A8
98092136,8437,0x20F5
98104603,8546,0x2162
98117071,8631,0x21B7
98129538,8726,0x2216
98142005,8811,0x226B
98154473,8918,0x22D6
98166941,8993,0x2321
98179409,9088,0x2380
98191877,9169,0x23D1
98204343,9266,0x2432
98216810,9341,0x247D
98229278,9444,0x24E4
98241745,9523,0x2533
98254213,9616,0x2590
98266680,9693,0x25DD
98279148,9776,0x2630
98291615,9861,0x2685
98304083,9946,0x26DA
98316550,10039,0x2737
98329017,10106,0x277A
98341485,10199,0x27D7
98353952,10280,0x2828
98366420,10361,0x2879
98378887,10436,0x28C4
98391355,10501,0x2905
98403823,10590,0x295E
98416290,10661,0x29A5
98428758,10734,0x29EE
98441225,10823,0x2A47
98453693,10888,0x2A88
98466160,10957,0x2ACD
98478628,11024,0x2B10
98491096,11099,0x2B5B
98503564,11174,0x2BA6
98516033,11237,0x2BE5
98528501,11300,0x2C24
98540970,11377,0x2C71
98553437,11428,0x2CA4
98565905,11497,0x2CE9
98578374,11562,0x2D2A
98590844,11615,0x2D5F
98603313,11662,0x2D8E
98615781,11723,0x2DCB
98628250,11780,0x2E04
